,name,area,volume,normalized_joints,normalized_contacts,normalized_holes,material
4897,pierwsza,6.224871838813673,1.096684711385574,0,0,0,Plastic
4898,druga,5.178714942044035,0.7923758689810966,0,0,0,Plastic
4899,trzecia,8.64431144518618,1.5712179646634066,0,0,0,Plastic
4900,czwarta,2.8122804346765946,0.3050708652180823,0,0,0,Plastic
4901,piata,6.107274474169501,1.0865582036441057,0,0,0,Plastic
4902,szosta,8.681791319981862,1.8380202238389078,0,0,0,Plastic
4903,domek,1357.648698523878,275.510598937815,0,0,0,Plastic
4904,rama lewa,117.36167401344665,14.717078640336663,6,0,4,Metal_Aluminum
4905,rama prawa,117.36167401344662,14.717219330425634,0,0,4,Metal_Aluminum
4906,walec dolny ,11.242308286346107,1.1066688930377446,0,0,0,Metal_Ferrous
4907,walec gorny,23.864969788496385,1.5468436403401384,0,0,0,Metal_Ferrous
4908,Battery Lock,106.21409368096326,13.141535721270328,0,9,0,Metal_Ferrous_Steel
4909,IC,14.292812882996449,2.8960833432972337,0,4,0,Plastic
4910,Capacitor (1),0.35558191731539357,0.012029406490430893,0,4,0,Plastic
4911,Capacitor,0.3555819173153929,0.012029406490430907,0,4,0,Plastic
4912,Tilt Sensor,2.2367410012999853,0.2404070695875424,0,4,0,Plastic
4913,Mercury,0.28274333882308145,0.014137166941154073,0,0,0,Metal_Aluminum
4914,Program Port,2.387299875139885,0.10877579627603394,0,2,0,Plastic
4915,Charger Stand,17.08009093281455,3.0022907828269845,0,0,0,Metal_Ferrous_Steel
4916,Charger Top Lock,13.089007573508889,1.3117821349139978,0,1,2,Metal_Ferrous_Steel
4917,switch housing,75.72016873448412,7.1268030685519745,0,0,0,Metal_Ferrous_Steel
4918,Top Case,207.92401690078862,20.55594198469452,0,0,1,Metal_Ferrous_Steel
4919,B-Ring,31.415926535897952,1.8849555921538794,0,1,1,Metal_Non-Ferrous
4920,弹片 (1),0.4426106036231906,0.005807580831593216,0,0,1,Other
4921,弹片,0.44261060362319077,0.005807580831593216,0,0,1,Other
4922,活塞出水,0.11489379673301692,0.0013202653833716254,0,0,0,Plastic
4923,活塞上盖,0.6657950857119879,0.017470717754994834,0,0,1,Plastic
4924,diffuser,1349.9746129762445,197.20075723323123,0,6,0,Plastic
4925,vinyl-top,405.89481000183764,1.213854193287173,0,1,0,Plastic
4926,side-top,89.55433630190304,9.916101773095157,0,8,0,Plastic
4927,side-bottom,85.38000717155643,9.544499746531272,0,3,0,Plastic
4928,side-right,34.74000000000002,3.8475000000000086,0,3,0,Plastic
4929,side-left,37.01999999999997,4.103999999999961,0,4,0,Plastic
4930,vinyl-bottom,1129.8431908402285,3.38765050393239,0,1,0,Plastic
4931,core,1164.7881826585854,433.0532217459521,0,5,12,Plastic
4932,led-strip,71.94000000000004,2.8564375000000055,0,2,0,Metal_Aluminum
4933,reflector,107.12340229046082,0.5289338925747242,0,6,0,Metal_Non-Ferrous
4934,tape,147.17200000000003,0.7320000000000007,0,0,0,Plastic
4935,E\ (1),0.03856773531165355,0.0002955833083433782,0,0,0,Plastic
4936,I (1),0.016208704931803545,0.00011790425322985645,0,0,0,Plastic
4937,O,0.04033620754541019,0.00032385083248985254,0,0,0,Plastic
4938,N,0.03876370770774269,0.0003148609682751488,0,0,0,Plastic
4939,M (1),0.03785149929778817,0.0003098074143989823,0,0,0,Plastic
4940,S,0.0418747011098155,0.0003221436232509296,0,0,0,Plastic
4941,N (1),0.0387637077077427,0.0003148609682751488,0,0,0,Plastic
4942,H (1),0.036423576293184524,0.00028123654094848656,0,0,0,Metal_Ferrous_Steel
4943,3 (1),0.0354998473643024,0.00026547710116122064,0,77,0,Metal_Ferrous_Steel
4944,スカート↓,0.8227088578980128,0.015366129330960564,0,1,0,Other
4945,左神↓,0.9709771378350729,0.024106744575865934,0,1,0,Other
4946,右神,0.032379596594038024,0.00023933481668945728,0,1,0,Other
4947,左神植,0.03324821921021601,0.00024999544014883766,0,1,0,Other
4948,左足上,0.135115522845785,0.004106994318812077,0,2,0,Other
4949,左足↓,0.11782039804488303,0.0028122000565693125,0,1,0,Other
4950,左足中,0.06039454291295926,0.0006013872380063693,0,3,0,Other
4951,右足中,0.06038606205147712,0.0006019584926892877,0,3,0,Other
4952,右足上,0.13475402608912865,0.0040907193957299285,0,2,0,Other
4953,右足げ,0.11798290720756566,0.00281876917178362,0,1,0,Other
4954,スカート上,1.0612645506922118,0.07346373288227306,0,4,0,Other
4955,Fuß,548.5965845617654,602.9706505632896,0,4,0,Metal_Non-Ferrous
4956,Hals 1,13.895963809715415,3.804918500129362,0,1,0,Metal_Non-Ferrous
4957,Kabel,77.80818769478837,9.676922447577912,0,0,0,Plastic
4958,"Lampenkopf, Außenteil",197.09883255774125,0.0,0,0,0,Metal_Non-Ferrous
4959,Glasscheibe (1),134.26236870836075,12.831796583647462,0,4,0,Other
4960,Brass Nut,3.9105775199879504,0.3513533416768349,0,11,1,Metal_Non-Ferrous
4961,VTx,31.38903912543856,7.930331066806913,0,4,4,Plastic
4962,Rx,26.279999999999998,6.16,0,0,0,Plastic
4963,Triforce,52.86400321192034,14.036175345631747,0,0,1,Metal_Non-Ferrous
4964,Shield Dec (1),58.76672963538793,15.709654681836335,0,1,1,Metal_Ferrous_Steel
4965,Bird (1),66.65647081978756,14.552738656504564,0,1,0,Metal_Ferrous_Steel
4966,Shield Dec (2),58.76685508327223,15.709670658802622,0,1,1,Metal_Ferrous_Steel
4967,Shield Body,871.5844247441477,392.02327696477295,0,4,3,Metal_Ferrous_Steel
4968,Bird (2),14.87153356921735,2.215841336888763,0,0,1,Metal_Ferrous_Steel
4969,Bird (3),29.259501870999827,6.160943656322437,0,0,5,Metal_Ferrous_Steel
4970,Bird (4),15.65779916918947,2.627997228771371,0,0,1,Metal_Ferrous_Steel
4971,Bird (5),14.871540159188937,2.2158517894653817,0,0,1,Metal_Ferrous_Steel
4972,Bird (6),66.76656461247211,14.560259581560018,0,1,1,Metal_Ferrous_Steel
4973,B%,1.4432509723976803,0.08996168502334324,0,0,0,Other
4974,BMR,1.2969753247726556,0.0885970794699896,0,0,0,Other
4975,B8,1.2905646757376001,0.08834162261618514,0,0,0,Other
4976,B5,1.1684375394659918,0.07700405787958195,0,0,0,Other
4977,B2,1.1052396245006377,0.05456196883740792,0,0,0,Other
4978,B=,0.8486254607209659,0.03165671940957572,0,0,0,Other
4979,B.,0.7703006898364273,0.0334773213349205,0,0,0,Other
4980,B3,1.1035442864974696,0.05542634817698314,0,0,0,Other
4981,B6,1.1632678245602321,0.07690443672039997,0,0,0,Other
4982,B9,1.295602171885972,0.08858888612375956,0,0,0,Other
4983,BM-,1.2434094039441144,0.08999920188964346,0,0,0,Other
4984,BCE,1.4882402491245108,0.08740758116007094,0,0,0,Other
4985,BSQ,1.509238299220488,0.08656236983242002,0,0,0,Other
4986,BMC,1.2877543282110566,0.08892483985979219,0,0,0,Other
4987,B7,1.2589058846207108,0.09026361580637668,0,0,0,Other
4988,B4,1.1454241477715603,0.07738005985092591,0,0,0,Other
4989,B1,1.0340412722455328,0.05716804039268565,0,0,0,Other
4990,B+,0.8277353585277893,0.03102038398401648,0,0,0,Other
4991,B-0,0.84283433574281,0.030814712909069054,0,0,0,Other
4992,B-,1.0033290272241797,0.05729595396729163,0,0,0,Other
4993,B-x,1.1449446371156122,0.07763484558953818,0,0,0,Other
4994,B-/,1.2177052771646908,0.09291331673905731,0,0,0,Other
4995,B-M+,1.2651741480536618,0.08956763919727624,0,0,0,Other
4996,B-ON,1.6132202249871184,0.08396468578015506,0,0,0,Other
4997,Sorlar Frame,6.474496969551623,0.29442744932198694,0,0,0,Other
4998,LCD Holder,4.018050806135218,0.11029660019585463,0,14,1,Other
4999,LCD  Frame,2.984550209570594,0.07066892729572982,0,0,1,Other
5000,=,0.11896551946419054,0.0020764129218855646,0,0,0,Metal_Ferrous_Steel
5001,= (1),0.15781218298651498,0.003501818021536202,0,0,0,Metal_Ferrous_Steel
5002,ONc,0.2263755127000593,0.004272698402418488,0,0,0,Metal_Ferrous_Steel
5003,ONc (1),0.20078335725376267,0.0038766670268997228,0,0,0,Metal_Ferrous_Steel
5004,ONc (2),0.15435862945094894,0.0023145970219531444,0,0,0,Metal_Ferrous_Steel
5005,% (2),0.11948725214255768,0.001276434577005367,0,0,0,Metal_Ferrous_Steel
5006,SQ,0.232992800512699,0.004319594513434591,0,0,0,Metal_Ferrous_Steel
5007,SQ (1),0.21530668002094835,0.003548076454531224,0,0,0,Metal_Ferrous_Steel
5008,Upper Frame,148.12947383180247,30.581311810797416,0,0,1,Metal_Non-Ferrous
5009,Receiver,206.88160169748852,36.66144949362591,0,0,3,Metal_Non-Ferrous
5010,SilverDing,6.1165287188555695,0.5101391490373307,0,0,0,Metal_Non-Ferrous
5011,SilverDing (1),9.267905769647818,0.2570134292229691,0,0,1,Metal_Non-Ferrous
5012,Left hand Grip,43.39891637540187,10.654402243115113,0,0,0,Metal_Ferrous_Steel
5013,Right hand Grip,43.39891637540186,10.654402243115218,0,0,0,Metal_Ferrous_Steel
5014,Barrel,36.8968159214725,1.116414511063186,0,8,3,Metal_Non-Ferrous
5015,Muzzle Barrel,31.626088526315254,3.5913382418069073,0,0,1,Metal_Non-Ferrous
5016,Brass Pattern,5.3838170636133444,0.17474034995059112,0,0,1,Metal_Non-Ferrous
5017,Brass Pattern (1),5.383817063613344,0.1747402010162349,0,0,1,Metal_Non-Ferrous
5018,Change Lever,2.6422270103849166,0.20071883834702287,0,0,0,Metal_Non-Ferrous
5019,Gear (50 pitch dia.),2792.1055460478783,1446.8793912802591,1,0,1,Metal_Non-Ferrous
5020,Gear (20 pitch dia.),871.1516708125323,576.9300335520486,1,0,1,Metal_Ferrous_Steel
5021,5M 50mm,14.351626970039652,0.9960371746681156,0,0,0,Other
5022,5M 10mm,5.115780156289817,0.38301304902085853,0,0,0,Other
5023,5m Nut,2.5210631883786108,0.128604979622241,0,0,1,Other
5024,1mm 5M Washer,1.6086845289293876,0.058603511394465194,0,0,1,Other
5025,Spacer 4mm,2.4780882851516313,0.15381237631975983,0,0,1,Other
5026,5M 25mm,8.59136840657024,0.6130238363978987,0,0,0,Other
5027,5M 30mm,9.739964515256466,0.6895920445747195,0,0,0,Other
5028,5M 45mm,13.196905367808196,0.9193616851331501,0,0,0,Other
5029,5M 35mm,12.041401721949113,0.84281873289129,0,0,0,Other
5030,5M 20mm,7.4358647519110965,0.5364842230691788,0,0,0,Other
5031,5M 15mm,6.271283802086279,0.45954793525602544,0,0,0,Other
5032,esp8266,5.625000000000001,0.675,0,0,0,Metal_Non-Ferrous
5033,lead2 (1),0.0029546844167495385,7.066984093967591e-06,0,0,0,Metal_Aluminum
5034,lead2 (6),0.0029546844167495446,7.066984093967593e-06,0,0,0,Metal_Aluminum
5035,lead2 (5),0.002954684416749545,7.066984093967592e-06,0,0,0,Metal_Aluminum
5036,lead2 (4),0.002954684416749541,7.066984093967604e-06,0,0,0,Metal_Aluminum
5037,lead2 (1) (1),0.002954684416749537,7.06698409396759e-06,0,0,0,Metal_Aluminum
5038,lead2 (2),0.002954684416749535,7.066984093967591e-06,0,0,0,Metal_Aluminum
5039,lead2 (3),0.0029546844167495376,7.066984093967614e-06,0,0,0,Metal_Aluminum
5040,lead2 (7),0.0029546844167495467,7.066984093967582e-06,0,0,0,Metal_Aluminum
5041,lead2 (6) (1),0.0029546844167495367,7.0669840939675785e-06,0,0,0,Metal_Aluminum
5042,lead2 (5) (1),0.002954684416749537,7.066984093967577e-06,0,0,0,Metal_Aluminum
5043,lead2 (4) (1),0.002954684416749537,7.0669840939675785e-06,0,0,0,Metal_Aluminum
5044,lead2 (1) (2),0.002954684416749546,7.06698409396758e-06,0,0,0,Metal_Aluminum
5045,lead2 (2) (1),0.002954684416749535,7.0669840939675785e-06,0,0,0,Metal_Aluminum
5046,lead2 (3) (1),0.0029546844167495376,7.066984093967596e-06,0,0,0,Metal_Aluminum
5047,conector,1.800923018173259,0.03901802880731007,0,0,0,Plastic
5048,lead4 (1),0.011818737666998182,5.653587275174044e-05,0,0,0,Metal_Aluminum
5049,lead4 (1) (1),0.011818737666998182,5.653587275174044e-05,0,0,0,Metal_Aluminum
5050,lead2 (1) (1) (1),0.002954684416749539,7.066984093967544e-06,0,0,0,Metal_Aluminum
5051,Handle2,121.52856191502929,41.95461987186847,0,9,0,Wood
5052,Handle1,122.13422562117286,41.82833668656108,0,9,0,Wood
5053,MONTANT GAUCHE,4948.0,6512.0,0,3,0,Metal_Ferrous_Steel
5054,MONTANT DROITE,4948.0,6512.0,0,3,0,Metal_Ferrous_Steel
5055,TRAVERSE BASSE,1660.0,2128.0,0,2,0,Metal_Ferrous_Steel
5056,TRAVERSE HAUTE,1660.0,2128.0,0,3,0,Metal_Ferrous_Steel
5057,VERRE,12394.4,2447.9999999999995,0,0,0,Other
5058,MONTANT MILIEU,3688.0,4832.0,0,2,0,Metal_Ferrous_Steel
5059,PANNEAU BAS,4926.255439849517,5705.756701310682,0,0,0,Metal_Ferrous_Steel
5060,TRAVERSE MILIEU,1660.0,2128.0,0,3,0,Metal_Ferrous_Steel
5061,DPad,15.991029823486883,2.3714518039798413,0,0,0,Plastic
5062,StartButton,11.140990366297661,0.25760737680683343,0,1,0,Plastic
5063,CDownButton,5.006433935602353,0.864653307866179,0,2,0,Plastic
5064,CRightButton,5.006433935602173,0.8646533116635741,0,3,0,Plastic
5065,CLeftButton,5.006433935602255,0.8646533103003164,0,3,0,Plastic
5066,CUpButton,5.006433935602551,0.8646533185805728,0,1,0,Plastic
5067,StickSupport,39.31398253585388,10.564961439802781,0,2,0,Plastic
5068,RButton,16.985037143841936,3.0033781567264994,0,14,0,Plastic
5069,LButton,16.96179289829029,3.004300156549513,0,16,0,Plastic
5070,ZButton,8.902073556475408,1.734623436535822,0,13,1,Plastic
5071,ShellBottom,936.0420601465935,148.42278358934269,0,38,0,Plastic
5072,PakReleaseButton,8.05399348710023,1.3124036291279857,0,10,0,Plastic
5073,ShellTop (1),575.1990166191977,68.36998580603978,0,32,0,Plastic
5074,AButton (1),10.919243980674674,0.2644121824803107,0,2,0,Plastic
5075,Top bottom,948.7068847646574,135.6690802371479,0,0,8,Wood
5076,Backplate bottom,1495.0465637337065,218.52887955335066,0,0,0,Wood
5077,Backplate bottom (1) (1),1217.279198803444,176.34341560079937,0,0,1,Wood
5078,Backplate bottom (1),264.92938695326256,37.49513652248277,0,0,0,Wood
5079,rafik,7918.583035102081,10042.125689371062,0,0,2,Metal_Aluminum
5080,puklica,74.43274068940084,7.023142167383733,0,0,0,Plastic
5081,pneumatika,6645.691005969315,10993.988597696927,0,0,1,Plastic
5082,varilla2,6.380530056391362,0.15912055232803993,0,0,0,Metal_Aluminum
5083,pantalla,1575.7147190749045,115.61746094491127,0,2,0,Other
5084,ANILLA GRANDE,29.608813203268074,1.480440660163404,0,0,0,Metal_Aluminum
5085,varilla1,6.378966825620363,0.15908147155880542,0,0,0,Metal_Aluminum
5086,TUBO LARGO,6.480965287985249,0.46410710651537906,0,0,1,Metal_Ferrous_Steel
5087,PA NA,21.966738752139925,3.843107804036339,0,0,0,Metal_Ferrous_Steel
5088,TUBO CORTO,161.72918980680254,16.009556162693595,0,0,1,Metal_Ferrous_Steel
5089,TUBO CORTO (1),6.4809665405100985,0.4641036008521924,0,0,1,Metal_Ferrous_Steel
5090,union a (1),10.60287531119565,2.6507188409652302,0,0,0,Metal_Ferrous_Steel
5091,TUBO CORTO (1) (1),0.7282995375573134,0.040383066747174345,0,0,1,Metal_Ferrous_Steel
5092,entrada (1),29.322110600072396,5.895474893013271,0,0,0,Metal_Ferrous_Steel
5093,union b,10.602875311195653,2.6507188409652223,1,3,0,Metal_Aluminum
5094,union b (1),85.03257714768348,20.693772834578898,1,3,0,Metal_Aluminum
5095,TUBO CORTO (1) (1) (1),204.6850305720366,20.18904850216679,0,2,2,Metal_Aluminum
5096,entrada,6.027201073704074,0.3976877492310837,0,0,0,Metal_Aluminum
5097,union a,10.60287531119565,2.6507188409652302,1,3,0,Metal_Aluminum
5098,TUBO LARGO (1),364.96745253011943,36.24560520763661,0,3,2,Metal_Aluminum
5099,soporte,69.68499109750665,6.490584676351388,0,3,0,Metal_Ferrous_Steel
5100,ANILLA PEQ,19.739208802178716,0.9869604401089358,0,1,0,Metal_Aluminum
5101,union a (1) (1),10.60287531119565,2.6507188409652205,1,1,0,Metal_Aluminum
5102,bombilla,82.40812241964251,43.91113189606432,0,1,0,Other
5103,espiral,14.889150254970744,0.7402203300817023,0,1,0,Plastic
5104,varilla3,6.380528160129877,0.1591205049215407,0,1,0,Metal_Aluminum
5105,soporte bomb,25.969294432752598,10.29179729131405,0,3,0,Plastic
5106,It breaks if I remove this (2),0.16559020402604083,0.005630312125505986,0,0,0,Other
5107,It breaks if I remove this,0.16559020402604083,0.005630312125505984,0,0,0,Metal_Ferrous_Steel
5108,It breaks if I remove this (3),0.16559020402604083,0.005630312125505984,0,0,0,Other
5109,Wheels,0.16559020402604083,0.005630312125505986,0,0,0,Other
5110,It breaks if I remove this (1),0.01856093580115543,0.00011370610291474834,0,1,1,Metal_Aluminum
5111,It breaks if I remove this (5),0.01856093580115543,0.00011370610291474842,0,1,1,Metal_Aluminum
5112,It breaks if I remove this (4),0.16559020402604083,0.005630312125505984,0,0,0,Metal_Ferrous_Steel
5113,Back Armor,11098.707267376341,51419.447228376295,0,9,1,Other
5114,Left Hand,4565.928347846051,13202.365767516156,0,5,1,Other
5115,Right spinner,2028.5714155905907,4299.128781002279,0,1,1,Metal_Non-Ferrous
5116,Left Arm,1838.1804239523253,4534.660216359263,0,2,0,Metal_Ferrous_Steel
5117,Right Arm,1838.1804239523253,4534.660216359264,0,2,0,Metal_Ferrous_Steel
5118,Barrel (1),1025.4878158064407,209.46945867967224,0,1,1,Metal_Non-Ferrous
5119,Right Arm Guard,929.883465501546,927.9682433031114,0,1,1,Metal_Ferrous_Steel
5120,Left spinner (1),2028.5714155905907,4299.128432741565,0,1,1,Metal_Non-Ferrous
5121,Right blaster,884.8966987166796,304.74446321994304,0,0,1,Metal_Non-Ferrous
5122,Left blaster (1),884.8966987166796,304.74446321994316,0,0,1,Metal_Non-Ferrous
5123,Lower barrel (1),1025.4878158064407,209.4694586796722,0,1,1,Metal_Non-Ferrous
5124,Left Arm Guard,929.883465501546,927.9682433031114,0,1,1,Metal_Ferrous_Steel
5125,Gyro connector,1963.8619951717242,5594.574882979696,0,4,0,Metal_Ferrous_Steel
5126,Front Armor,10943.3489480854,50784.25227073814,0,6,0,Other
5127,Lower barrel,1025.4878158064407,209.4694586796722,0,1,1,Metal_Non-Ferrous
5128,Upper Body,8661.657867558417,24497.325779103834,0,17,0,Other
5129,Left Back wheel,3516.238287420878,12815.659320770174,0,2,1,Other
5130,Wheel Guards (3),2110.358233123471,3473.76736296911,0,2,0,Metal_Non-Ferrous
5131,Right Front Wheel,3516.238287420878,12815.659320770177,0,1,1,Other
5132,Right Communications ,609.7524640438751,605.9957846539376,0,1,0,Metal_Ferrous_Steel
5133,Left Front Wheel,3516.238287420878,12815.659320770174,0,1,1,Other
5134,Right Hand,4565.928347846052,13202.365767516154,0,5,1,Other
5135,Wheel Guards (2),2110.358233123472,3473.767362969113,0,2,0,Metal_Non-Ferrous
5136,Front Wheel Cylinder,4164.116879798311,10249.10431021135,0,5,0,Metal_Ferrous_Steel
5137,Left Communications,618.9633845546194,623.7122714450693,0,1,0,Metal_Ferrous_Steel
5138,Left Shoulder,8131.90266773188,35280.24551027836,0,3,1,Metal_Non-Ferrous
5139,Lower Body,25047.153579041813,182749.59824241023,24,7,17,Metal_Non-Ferrous
5140,Wheel Guards (1),2110.358233123471,3473.76736296911,0,2,0,Metal_Non-Ferrous
5141,Back wheel cylinder,3622.449152003603,8831.218594862601,0,6,0,Metal_Ferrous_Steel
5142,Right Back Wheel,3516.238287420878,12815.659320770174,0,1,1,Other
5143,Wheel Guards,2110.3582331234725,3473.7673629691126,0,2,0,Metal_Non-Ferrous
5144,Wiring,606.3699384328086,384.9634838981804,0,1,0,Other
5145,Head (1),1384.4053244037443,2373.3930140674265,0,2,0,Metal_Non-Ferrous
5146,Right Shoulder,8131.902667731878,35280.24551027836,0,3,1,Metal_Non-Ferrous
5147,Respaldo,15987.967373568648,46823.71125714379,3,20,12,Other
5148,Base Descansabrazos,596.2179747300739,195.12227277591643,4,40,0,Metal_Ferrous
5149,Descansabrazos,305.94570122088663,80.71092478333769,2,30,0,Wood
5150,chair,209.9269414376929,28.788985217030987,0,4,0,Metal_Aluminum
5151,wheel plate,2.7792831672205676,0.17216172632929233,0,3,2,Metal_Ferrous_Steel
5152,wheel plate (1),2.862831853071789,0.1937168146928188,0,1,1,Metal_Ferrous_Steel
5153,wheel plate (2),2.8628318530717927,0.19371681469281946,0,1,1,Metal_Ferrous_Steel
5154,wheel plate (3),2.7792831672205596,0.17216172632929147,0,3,2,Metal_Ferrous_Steel
5155,wheel shaft,0.9556724852220135,0.04071504079052169,0,1,0,Metal_Ferrous_Steel
5156,wheel shaft (1),0.9556724852220133,0.040715040790521684,0,1,0,Metal_Ferrous_Steel
5157,wheel shaft (2),0.9556724852220133,0.040715040790521836,0,1,0,Metal_Ferrous_Steel
5158,wheel shaft (3),0.9556724852220148,0.04071504079052193,0,1,0,Metal_Ferrous_Steel
5159,wheel (1),5.708924302518917,0.8512261080864438,0,2,1,Other
5160,wheel (3),5.70892430251892,0.8512261080864412,0,2,1,Other
5161,lever shaft,0.3639717555827636,0.01014792783579564,0,5,0,Metal_Ferrous_Steel
5162,lever,6.623009362576446,0.3458596083292002,0,2,0,Metal_Ferrous_Steel
5163,axle (1),3.3457961760731334,0.08325220532012619,0,2,0,Metal_Ferrous_Steel
5164,axle,5.705760577449772,0.2544690049407606,1,18,0,Metal_Ferrous_Steel
5165,brake,0.6324216937685465,0.018776748791534154,0,1,0,Metal_Ferrous_Steel
5166,original 32,40.86567251724884,4.272681534700447,0,0,2,Metal_Ferrous_Steel
5167,corte 32 (1),30.018706983544345,2.989824447166295,0,10,3,Other
5168,originaly31,29.618748871004065,2.052104197384686,0,0,2,Metal_Ferrous_Steel
5169,corte 31,26.43586715505707,1.8498189643021754,0,10,2,Other
5170,Perno Sup DB,25.329090769567706,8.393942871310237,0,1,0,Metal_Ferrous
5171,Perno Inf DB (1),25.329090769567706,8.39394287131023,0,1,0,Metal_Ferrous
5172,Contrno Lateral Izq,1587.8680878542007,1110.9128267461626,0,6,0,Metal_Ferrous
5173,Perno Inf DB,25.329090769567706,8.393942871310232,0,1,0,Metal_Ferrous
5174,Perno Sup DB (1),25.329090769567706,8.393942871310234,0,1,0,Metal_Ferrous
5175,DescanzaBrazos,488.542435878763,155.5133903227856,0,0,0,Metal_Ferrous
